SEXO,EDAD,NIVEL_EDUCATIVO,ETNIA,TUVO_TRABAJO,TIPO_TRABAJADOR,BUSCA_OTRO_TRABAJO,NIVEL_OCUPACION,REGISTRO_SUNAT,TAMANO_EMPRESA,QUIERE_MAS_HORAS,LIBROS_CONTABLES,FRECUENCIA_PAGO,INGRESO_PRINCIPAL,LIMIT_MOVIMIENTO,LIMIT_VISION,LIMIT_COMUNICACION,LIMIT_AUDICION,LIMIT_APRENDIZAJE,LIMIT_RELACION,SEGURO_SALUD,DIAS_AUSENTE
1,70,9,7,1,3.0,2.0,1,1.0,1.0,2.0,,4.0,2501.0,2,2,2,2,2,2,1,2.0
2,29,9,7,1,3.0,2.0,1,1.0,2.0,2.0,,4.0,2501.0,2,2,2,2,2,2,1,2.0
2,35,9,7,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,2501.0,2,2,2,2,2,2,1,2.0
2,41,8,7,1,3.0,2.0,1,1.0,5.0,1.0,,4.0,2501.0,2,2,2,2,2,2,1,2.0
2,46,9,7,1,3.0,2.0,1,1.0,1.0,2.0,,4.0,2501.0,2,2,2,2,2,2,1,2.0
1,49,8,7,1,3.0,2.0,1,1.0,2.0,2.0,,4.0,2501.0,2,2,2,2,2,2,1,2.0
2,35,10,7,1,3.0,2.0,1,1.0,4.0,2.0,,4.0,2501.0,2,2,2,2,2,2,1,2.0
1,58,8,7,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,2501.0,2,2,2,2,2,2,1,2.0
1,34,11,7,1,3.0,2.0,1,1.0,4.0,1.0,,4.0,2501.0,2,2,2,2,2,2,1,2.0
2,28,12,7,1,3.0,1.0,1,1.0,3.0,2.0,,4.0,2501.0,2,2,2,2,2,2,3,2.0
1,50,8,7,1,3.0,2.0,1,1.0,3.0,2.0,,4.0,2501.0,2,2,2,2,2,2,1,2.0
1,25,9,7,1,3.0,2.0,1,1.0,4.0,1.0,,4.0,2501.0,2,2,2,2,2,2,1,2.0
2,28,11,7,1,3.0,2.0,1,1.0,2.0,2.0,,4.0,2501.0,2,2,2,2,2,2,2,2.0
1,29,11,7,1,3.0,2.0,1,1.0,3.0,1.0,,4.0,2501.0,2,2,2,2,2,2,1,2.0
1,49,6,7,1,3.0,2.0,1,1.0,2.0,1.0,,4.0,2501.0,2,2,2,2,2,2,1,2.0
2,34,11,7,1,3.0,2.0,1,1.0,1.0,2.0,,4.0,2501.0,2,2,2,2,2,2,1,2.0
1,27,9,7,1,3.0,2.0,1,1.0,4.0,2.0,,4.0,2501.0,2,2,2,2,2,2,1,2.0
2,27,9,7,1,3.0,2.0,1,1.0,2.0,2.0,,4.0,2501.0,2,2,2,2,2,2,1,2.0
1,45,6,5,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,2501.0,2,2,2,2,2,2,1,2.0
2,33,9,7,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,2501.0,2,2,2,2,2,2,3,2.0
1,34,9,7,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,2501.0,2,2,2,2,2,2,1,2.0
2,45,10,7,1,3.0,2.0,1,1.0,5.0,1.0,,4.0,2501.0,2,2,2,2,2,2,3,2.0
2,59,10,7,1,3.0,2.0,1,1.0,3.0,2.0,,4.0,2501.0,2,2,2,2,2,2,1,2.0
1,35,6,6,1,3.0,2.0,1,1.0,5.0,1.0,,4.0,2501.0,2,2,2,2,2,2,1,2.0
1,25,11,7,1,3.0,2.0,1,1.0,1.0,2.0,,4.0,2501.0,2,2,2,2,2,2,1,2.0
2,33,11,7,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,2501.0,2,2,2,2,2,2,3,2.0
1,43,10,7,1,3.0,2.0,1,1.0,5.0,1.0,,4.0,2501.0,2,2,2,2,2,2,1,2.0
1,26,11,7,1,3.0,2.0,1,1.0,2.0,2.0,,4.0,2501.0,2,2,2,2,2,2,1,2.0
1,58,5,7,1,3.0,2.0,1,1.0,3.0,2.0,,4.0,2501.0,2,2,2,2,2,2,1,2.0
2,43,11,7,1,3.0,2.0,1,1.0,2.0,1.0,,4.0,2501.0,2,2,2,2,2,2,1,2.0
1,48,6,6,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,2501.0,2,2,2,2,2,2,1,2.0
1,33,10,7,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,2501.0,2,2,2,2,2,2,1,2.0
2,48,6,7,1,6.0,2.0,1,,1.0,2.0,,3.0,2501.0,2,2,2,2,2,2,6,2.0
1,36,9,7,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,2501.0,2,2,2,2,2,2,1,2.0
2,41,10,7,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,2501.0,2,2,2,2,2,2,1,2.0
1,57,9,7,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,2501.0,2,2,2,2,2,2,1,2.0
2,59,6,7,1,3.0,2.0,1,1.0,3.0,2.0,,4.0,2501.0,2,2,2,2,2,2,1,2.0
2,34,6,7,1,3.0,2.0,1,1.0,4.0,2.0,,4.0,2501.0,2,2,2,2,2,2,1,2.0
1,48,8,5,1,3.0,2.0,1,1.0,4.0,2.0,,4.0,2501.0,2,2,2,2,2,2,3,2.0
1,74,11,7,1,3.0,2.0,1,1.0,1.0,2.0,,4.0,2501.0,2,2,2,2,2,2,1,2.0
1,35,9,7,1,3.0,2.0,1,1.0,2.0,2.0,,4.0,2501.0,2,2,2,2,2,2,3,2.0
1,38,5,7,1,3.0,2.0,1,1.0,3.0,2.0,,4.0,2500.0,2,2,2,2,2,2,5,2.0
1,49,10,7,1,3.0,2.0,1,2.0,2.0,2.0,1.0,4.0,2500.0,2,2,2,2,2,2,1,2.0
1,39,11,7,1,1.0,2.0,1,1.0,1.0,2.0,,,2500.0,2,2,2,2,2,2,5,2.0
1,30,10,7,1,1.0,2.0,1,2.0,1.0,1.0,1.0,,2500.0,2,2,2,2,2,2,2,2.0
1,37,10,7,1,1.0,2.0,1,2.0,1.0,1.0,2.0,,2500.0,2,2,2,2,2,2,6,2.0
1,45,11,7,1,1.0,2.0,1,1.0,1.0,2.0,,,2500.0,2,2,2,2,2,2,5,2.0
2,60,9,5,1,1.0,2.0,1,2.0,1.0,1.0,2.0,,2500.0,2,2,2,2,2,2,5,2.0
2,37,11,5,1,2.0,2.0,1,2.0,1.0,1.0,1.0,,2500.0,2,2,2,2,2,2,5,2.0
1,58,9,7,1,2.0,2.0,1,2.0,1.0,1.0,2.0,,2500.0,2,2,2,2,2,2,5,2.0
1,27,6,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,2500.0,2,2,2,2,2,2,5,2.0
2,62,11,8,1,3.0,2.0,1,1.0,2.0,2.0,,4.0,2500.0,2,2,2,2,2,2,1,2.0
1,26,10,7,1,3.0,2.0,1,,5.0,2.0,,4.0,2500.0,2,2,2,2,2,2,5,2.0
1,54,11,7,1,3.0,2.0,1,1.0,2.0,2.0,,4.0,2500.0,1,2,2,2,2,2,1,2.0
2,57,11,7,1,1.0,2.0,1,1.0,1.0,2.0,,,2500.0,2,2,2,2,2,2,1,2.0
1,39,6,7,1,2.0,2.0,1,2.0,1.0,1.0,2.0,,2500.0,2,2,2,2,2,2,5,2.0
2,49,10,7,1,3.0,2.0,1,,5.0,2.0,,4.0,2500.0,2,2,2,2,2,2,5,2.0
2,76,11,7,1,2.0,2.0,1,2.0,1.0,1.0,2.0,,2500.0,2,2,2,2,2,2,1,2.0
2,27,11,6,1,3.0,2.0,1,1.0,2.0,2.0,,4.0,2500.0,2,2,2,2,2,2,5,2.0
1,46,11,6,1,2.0,2.0,1,2.0,1.0,2.0,2.0,,2500.0,2,2,2,2,2,2,2,2.0
1,35,11,7,1,3.0,2.0,1,,5.0,2.0,,4.0,2500.0,2,2,2,2,2,2,5,2.0
2,33,11,7,1,3.0,2.0,1,,5.0,2.0,,4.0,2500.0,2,2,2,2,2,2,5,2.0
1,31,10,7,1,3.0,2.0,1,,5.0,2.0,,4.0,2500.0,2,2,2,2,2,2,5,2.0
1,32,11,7,1,3.0,2.0,1,1.0,4.0,1.0,,4.0,2500.0,2,2,2,2,2,2,3,2.0
1,32,11,7,1,3.0,2.0,1,3.0,1.0,2.0,2.0,4.0,2500.0,2,2,2,2,2,2,5,2.0
1,52,5,8,1,1.0,2.0,1,1.0,1.0,2.0,,,2500.0,2,2,2,2,2,2,5,2.0
2,46,9,7,1,2.0,2.0,1,2.0,1.0,2.0,2.0,,2500.0,2,2,2,2,2,2,1,2.0
2,34,9,7,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,2500.0,2,2,2,2,2,2,1,2.0
2,52,5,7,1,2.0,2.0,1,2.0,1.0,2.0,1.0,,2500.0,2,2,2,2,2,2,5,2.0
1,32,11,7,1,3.0,2.0,1,1.0,1.0,2.0,,4.0,2500.0,2,2,2,2,2,2,1,2.0
1,35,11,7,1,2.0,2.0,1,2.0,1.0,2.0,2.0,,2500.0,2,2,2,2,2,2,5,2.0
2,63,12,7,1,3.0,2.0,1,,5.0,2.0,,4.0,2500.0,2,2,2,2,2,2,5,2.0
1,58,6,8,1,3.0,2.0,1,,5.0,2.0,,4.0,2500.0,2,2,2,2,2,2,5,2.0
1,54,11,7,1,3.0,2.0,1,,5.0,1.0,,4.0,2500.0,2,2,2,2,2,2,5,2.0
2,24,11,7,1,3.0,2.0,1,,5.0,2.0,,4.0,2500.0,2,2,2,2,2,2,5,2.0
1,42,6,1,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,2500.0,2,2,2,2,2,2,5,2.0
2,30,11,7,1,3.0,2.0,1,1.0,4.0,2.0,,4.0,2500.0,2,2,2,2,2,2,1,2.0
1,61,8,7,1,3.0,2.0,1,,5.0,2.0,,4.0,2500.0,2,2,2,2,2,2,5,2.0
1,37,11,7,1,2.0,2.0,1,2.0,1.0,2.0,1.0,,2500.0,2,2,2,2,2,2,5,2.0
1,32,11,7,1,3.0,2.0,1,1.0,1.0,2.0,,4.0,2500.0,2,2,2,2,2,2,5,2.0
2,37,11,7,1,3.0,2.0,1,,5.0,2.0,,4.0,2500.0,2,2,2,2,2,2,5,2.0
2,36,9,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,2500.0,2,2,2,2,2,2,5,2.0
2,38,9,5,1,6.0,2.0,1,,1.0,2.0,,4.0,2500.0,2,2,2,2,2,2,5,2.0
2,29,11,7,1,3.0,2.0,1,,5.0,2.0,,4.0,2500.0,2,2,2,2,2,2,6,2.0
1,32,9,7,1,3.0,2.0,1,1.0,2.0,1.0,,4.0,2500.0,2,2,2,2,2,2,1,2.0
1,32,9,7,1,3.0,2.0,1,,5.0,2.0,,4.0,2500.0,2,2,2,2,2,2,5,2.0
2,39,9,1,1,3.0,2.0,1,,5.0,2.0,,4.0,2500.0,2,2,2,2,2,2,5,2.0
1,53,6,7,1,2.0,2.0,1,3.0,1.0,1.0,2.0,,2500.0,2,2,2,2,2,2,5,2.0
1,49,6,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,2500.0,2,2,2,2,2,2,5,2.0
2,35,11,7,1,3.0,2.0,1,,5.0,2.0,,4.0,2500.0,2,2,2,2,2,2,5,2.0
1,59,10,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,2500.0,2,2,2,2,2,2,5,2.0
2,70,6,1,1,2.0,2.0,1,2.0,1.0,2.0,1.0,,2500.0,2,2,2,2,2,2,5,2.0
1,38,11,7,1,2.0,2.0,1,2.0,1.0,2.0,1.0,,2500.0,2,2,2,2,2,2,5,2.0
1,41,11,7,1,3.0,2.0,1,2.0,1.0,2.0,2.0,4.0,2500.0,2,2,2,2,2,2,1,2.0
1,47,11,7,1,3.0,2.0,1,,5.0,2.0,,4.0,2500.0,2,2,2,2,2,2,5,2.0
1,28,11,7,1,3.0,2.0,1,1.0,4.0,1.0,,4.0,2500.0,2,2,2,2,2,2,3,2.0
1,51,6,7,1,2.0,1.0,1,3.0,1.0,1.0,2.0,,2498.0,2,2,2,2,2,2,5,2.0
1,66,5,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,2498.0,2,2,2,2,2,2,5,2.0
1,54,6,1,1,2.0,2.0,1,3.0,1.0,1.0,2.0,,2498.0,2,2,2,2,2,2,5,2.0
2,57,6,7,1,6.0,2.0,1,,1.0,1.0,,2.0,2494.0,2,2,2,2,2,2,5,2.0
1,60,6,7,1,1.0,2.0,1,2.0,1.0,2.0,1.0,,2490.0,2,2,2,2,2,2,5,2.0
1,30,10,5,1,3.0,2.0,1,1.0,4.0,2.0,,4.0,2475.0,2,2,2,2,2,2,1,2.0
2,24,6,7,1,3.0,2.0,1,1.0,1.0,2.0,,4.0,2470.0,2,2,2,2,2,2,1,2.0
1,34,6,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,2470.0,2,2,2,2,2,2,5,2.0
2,73,10,6,1,2.0,2.0,1,3.0,1.0,1.0,2.0,,2470.0,2,2,2,2,2,2,4,2.0
1,31,11,5,1,2.0,2.0,1,3.0,1.0,1.0,2.0,,2470.0,2,2,2,2,2,2,5,2.0
2,24,11,7,1,3.0,2.0,1,1.0,5.0,2.0,,3.0,2470.0,2,2,2,2,2,2,1,2.0
1,24,10,7,1,3.0,2.0,1,,5.0,2.0,,4.0,2470.0,2,2,2,2,2,2,5,2.0
2,49,5,1,1,3.0,2.0,1,2.0,1.0,2.0,2.0,2.0,2468.0,2,2,2,2,2,2,1,2.0
1,23,10,7,1,3.0,2.0,1,2.0,1.0,1.0,2.0,2.0,2468.0,2,2,2,2,2,2,5,2.0
1,25,10,8,1,3.0,2.0,1,1.0,1.0,2.0,,2.0,2466.0,2,2,2,2,2,2,5,2.0
1,29,9,7,1,1.0,2.0,1,3.0,1.0,2.0,2.0,,2464.0,2,2,2,2,2,2,1,2.0
1,44,6,7,1,2.0,2.0,1,3.0,1.0,1.0,2.0,,2462.0,2,2,2,2,2,2,5,2.0
1,55,6,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,2460.0,2,2,2,2,2,2,5,2.0
2,44,6,5,1,3.0,2.0,1,1.0,2.0,2.0,,4.0,2459.0,2,2,2,2,2,2,1,2.0
1,48,6,9,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,2457.0,2,2,2,2,2,2,5,2.0
1,47,4,1,1,3.0,2.0,1,2.0,1.0,2.0,2.0,2.0,2452.0,2,2,2,2,2,2,5,2.0
1,48,6,7,1,3.0,2.0,1,,5.0,2.0,,4.0,2451.0,2,2,2,2,2,2,1,2.0
1,63,9,7,1,3.0,2.0,1,3.0,1.0,1.0,2.0,2.0,2451.0,2,2,2,2,2,2,5,2.0
1,18,10,7,1,3.0,2.0,1,1.0,1.0,1.0,,4.0,2450.0,2,2,2,2,2,2,1,2.0
1,59,6,7,1,3.0,2.0,1,,5.0,2.0,,4.0,2450.0,2,2,2,2,2,2,1,2.0
1,35,9,1,1,3.0,2.0,1,1.0,2.0,2.0,,4.0,2450.0,2,2,2,2,2,2,1,2.0
1,34,9,1,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,2450.0,2,2,2,2,2,2,5,2.0
2,49,3,6,1,6.0,2.0,1,,1.0,2.0,,4.0,2450.0,2,2,2,2,2,2,5,2.0
2,47,11,7,1,2.0,2.0,1,2.0,1.0,2.0,2.0,,2450.0,2,2,2,2,2,2,2,2.0
2,58,11,7,1,2.0,2.0,1,2.0,1.0,2.0,2.0,,2450.0,2,2,2,2,2,2,2,2.0
1,52,9,7,1,3.0,2.0,1,1.0,2.0,2.0,,4.0,2450.0,2,2,2,2,2,2,5,2.0
2,57,11,7,1,2.0,2.0,1,3.0,1.0,1.0,2.0,,2450.0,2,2,2,2,2,2,1,2.0
1,43,6,7,1,2.0,2.0,1,3.0,1.0,1.0,2.0,,2450.0,2,2,2,2,2,2,6,2.0
1,44,6,7,1,2.0,2.0,1,3.0,1.0,1.0,2.0,,2447.0,2,2,2,2,2,2,1,2.0
1,37,5,7,1,3.0,2.0,1,1.0,2.0,1.0,,3.0,2445.0,2,2,2,2,2,2,3,2.0
2,42,11,7,1,3.0,2.0,1,1.0,4.0,2.0,,3.0,2444.0,2,2,2,2,2,2,1,2.0
1,25,6,7,1,3.0,2.0,1,1.0,5.0,2.0,,2.0,2444.0,2,2,2,2,2,2,1,2.0
2,18,6,7,1,3.0,2.0,1,2.0,1.0,2.0,2.0,2.0,2438.0,2,2,2,2,2,2,1,2.0
2,50,12,5,1,3.0,2.0,1,1.0,5.0,1.0,,4.0,2438.0,2,2,2,2,2,2,1,2.0
1,26,11,7,1,2.0,2.0,1,3.0,1.0,1.0,2.0,,2430.0,2,2,2,2,2,2,5,2.0
1,44,6,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,2428.0,2,2,2,2,2,2,5,2.0
1,36,8,7,1,3.0,2.0,1,1.0,3.0,2.0,,4.0,2426.0,2,2,2,2,2,2,1,2.0
1,38,11,7,1,3.0,2.0,1,2.0,1.0,2.0,1.0,4.0,2425.0,2,2,2,2,2,2,1,2.0
1,37,5,7,1,3.0,2.0,1,3.0,1.0,2.0,2.0,2.0,2425.0,2,2,2,2,2,2,5,2.0
1,27,6,8,1,3.0,2.0,1,3.0,1.0,1.0,2.0,2.0,2425.0,2,2,2,2,2,2,5,2.0
1,44,6,1,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,2425.0,2,2,2,2,2,2,5,2.0
2,32,11,7,1,3.0,2.0,1,1.0,1.0,2.0,,4.0,2417.0,2,2,2,2,2,2,1,2.0
1,40,9,7,1,3.0,2.0,1,1.0,1.0,2.0,,2.0,2415.0,2,2,2,2,2,2,1,2.0
1,72,11,1,1,1.0,2.0,1,2.0,1.0,2.0,2.0,,2410.0,2,2,2,2,2,2,1,2.0
1,22,10,7,1,2.0,2.0,1,2.0,1.0,2.0,2.0,,2410.0,2,2,2,2,2,2,5,2.0
2,56,4,1,1,3.0,2.0,1,1.0,1.0,2.0,,4.0,2407.0,2,2,2,2,2,2,1,2.0
2,46,5,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,2403.0,2,2,2,2,2,2,5,2.0
2,30,9,6,1,2.0,2.0,1,2.0,1.0,2.0,2.0,,2400.0,2,2,2,2,2,2,6,2.0
2,39,6,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,2400.0,2,2,2,2,2,2,2,2.0
2,39,8,7,1,2.0,2.0,1,2.0,1.0,2.0,2.0,,2400.0,2,2,2,2,2,2,5,2.0
1,42,11,7,1,3.0,1.0,1,1.0,1.0,1.0,,3.0,2400.0,2,2,2,2,2,2,6,2.0
2,20,9,7,1,3.0,2.0,1,1.0,1.0,1.0,,3.0,2400.0,2,2,2,2,2,2,1,2.0
1,33,9,7,1,3.0,2.0,1,1.0,4.0,2.0,,4.0,2400.0,2,2,2,2,2,2,1,2.0
1,36,6,7,1,3.0,2.0,1,2.0,1.0,1.0,1.0,4.0,2400.0,2,2,2,2,2,2,5,2.0
1,67,9,7,1,3.0,2.0,1,1.0,2.0,2.0,,3.0,2400.0,2,2,2,2,2,2,1,2.0
1,34,5,1,1,3.0,2.0,1,3.0,1.0,2.0,2.0,4.0,2400.0,2,2,2,2,2,2,6,2.0
1,41,9,7,1,3.0,2.0,1,1.0,4.0,2.0,,4.0,2400.0,2,2,2,2,2,2,1,2.0
1,64,9,7,1,2.0,2.0,1,3.0,1.0,1.0,2.0,,2400.0,2,2,2,2,2,2,1,2.0
2,36,10,7,1,3.0,2.0,1,1.0,3.0,1.0,,4.0,2400.0,2,2,2,2,2,2,3,2.0
1,46,6,7,1,2.0,2.0,1,2.0,1.0,2.0,2.0,,2400.0,2,2,2,2,2,2,5,2.0
1,55,6,5,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,2400.0,2,2,2,2,2,2,6,2.0
1,43,6,7,1,1.0,2.0,1,2.0,1.0,1.0,2.0,,2400.0,2,2,2,2,2,2,6,2.0
1,58,4,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,2400.0,2,2,2,2,2,2,5,2.0
1,23,6,1,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,2400.0,2,2,2,2,2,2,5,2.0
1,45,6,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,2400.0,2,2,2,2,2,2,5,2.0
1,54,6,7,1,3.0,2.0,1,1.0,1.0,2.0,,3.0,2400.0,2,2,2,2,2,2,5,2.0
1,50,6,5,1,3.0,2.0,1,1.0,3.0,2.0,,3.0,2400.0,2,2,2,2,2,2,5,2.0
1,48,11,7,1,2.0,2.0,1,2.0,1.0,2.0,2.0,,2400.0,2,2,2,2,2,2,2,2.0
1,59,6,7,1,3.0,2.0,1,2.0,1.0,2.0,2.0,4.0,2400.0,2,2,2,2,2,2,5,2.0
1,49,8,7,1,3.0,2.0,1,1.0,3.0,2.0,,2.0,2395.0,2,2,2,2,2,2,1,2.0
1,28,10,6,1,3.0,2.0,1,1.0,5.0,1.0,,3.0,2390.0,2,2,2,2,2,2,5,2.0
1,21,6,7,1,3.0,2.0,1,1.0,1.0,2.0,,4.0,2384.0,2,2,2,2,2,2,1,2.0
1,43,6,7,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,2384.0,2,2,2,2,2,2,1,2.0
1,58,6,7,1,3.0,2.0,1,1.0,3.0,2.0,,3.0,2384.0,2,2,2,2,2,2,1,2.0
2,48,9,7,1,3.0,2.0,1,,5.0,2.0,,4.0,2383.0,2,2,2,2,2,2,1,2.0
1,38,6,7,1,3.0,2.0,1,1.0,3.0,1.0,,2.0,2382.0,2,2,2,2,2,2,1,2.0
1,49,6,7,1,3.0,2.0,1,3.0,1.0,1.0,2.0,2.0,2382.0,2,2,2,2,2,2,6,2.0
1,31,5,7,1,3.0,2.0,1,1.0,4.0,2.0,,2.0,2382.0,2,2,2,2,2,2,5,2.0
1,35,10,7,1,3.0,2.0,1,1.0,2.0,2.0,,2.0,2382.0,2,2,2,2,2,2,1,2.0
1,59,6,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,2381.0,2,2,2,2,2,2,5,2.0
1,43,6,1,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,2381.0,2,2,2,2,2,2,5,2.0
1,25,8,7,1,3.0,2.0,1,1.0,1.0,2.0,,3.0,2380.0,2,2,2,2,2,2,6,2.0
2,44,6,5,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,2380.0,2,2,2,2,2,2,5,2.0
1,68,6,7,1,3.0,2.0,1,1.0,1.0,2.0,,2.0,2379.0,2,2,2,2,2,2,1,2.0
1,39,6,7,1,2.0,2.0,1,3.0,1.0,1.0,2.0,,2378.0,2,2,2,2,2,2,5,2.0
2,65,5,6,1,6.0,2.0,1,,1.0,2.0,,4.0,2378.0,2,2,2,2,2,2,6,
2,43,6,8,1,3.0,2.0,1,1.0,1.0,2.0,,4.0,2376.0,2,2,2,2,2,2,1,2.0
2,34,11,7,2,3.0,2.0,1,1.0,5.0,2.0,,4.0,2376.0,2,2,2,2,2,2,1,2.0
1,49,6,7,1,3.0,2.0,1,1.0,2.0,2.0,,2.0,2375.0,2,2,2,2,2,2,1,2.0
1,30,6,7,1,3.0,1.0,1,1.0,5.0,2.0,,4.0,2375.0,2,2,2,2,2,2,1,2.0
1,35,10,7,1,3.0,2.0,1,1.0,3.0,2.0,,4.0,2375.0,2,2,2,2,2,2,1,2.0
1,60,3,1,1,2.0,2.0,1,2.0,1.0,2.0,2.0,,2367.0,2,2,2,2,2,2,5,2.0
1,50,6,2,1,3.0,2.0,1,1.0,1.0,2.0,,4.0,2367.0,2,2,2,2,2,2,1,2.0
1,48,11,7,1,3.0,2.0,1,1.0,1.0,2.0,,4.0,2366.0,2,2,2,2,2,2,1,2.0
2,40,8,7,1,3.0,2.0,1,3.0,1.0,1.0,2.0,2.0,2362.0,2,2,2,2,2,2,5,2.0
1,41,9,7,1,3.0,2.0,1,,5.0,2.0,,4.0,2360.0,2,2,2,2,2,2,5,2.0
2,39,6,7,1,3.0,2.0,1,1.0,1.0,2.0,,4.0,2360.0,2,2,2,2,2,2,5,2.0
2,58,3,7,1,6.0,2.0,1,,1.0,2.0,,3.0,2358.0,2,2,2,2,2,2,5,2.0
2,44,9,6,1,3.0,2.0,1,,5.0,2.0,,4.0,2358.0,2,2,2,2,2,2,1,2.0
1,37,11,7,1,3.0,2.0,1,1.0,4.0,2.0,,3.0,2352.0,2,2,2,2,2,2,1,2.0
2,45,9,5,1,3.0,2.0,1,1.0,3.0,2.0,,4.0,2352.0,2,2,2,2,2,2,1,2.0
1,48,9,7,1,2.0,2.0,1,2.0,1.0,2.0,2.0,,2350.0,2,2,2,2,2,2,5,2.0
1,68,9,8,1,2.0,2.0,1,3.0,1.0,1.0,2.0,,2350.0,2,2,2,2,2,2,4,2.0
2,62,9,7,1,3.0,2.0,1,,5.0,1.0,,4.0,2350.0,2,2,2,2,2,2,1,2.0
1,40,8,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,2350.0,2,2,2,2,2,2,5,2.0
1,49,6,7,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,2350.0,2,2,2,2,2,2,5,2.0
2,58,9,7,1,3.0,2.0,1,,5.0,2.0,,4.0,2350.0,2,2,2,2,2,2,1,2.0
1,36,6,1,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,2350.0,2,2,2,2,2,2,5,2.0
1,29,9,7,1,3.0,2.0,1,1.0,1.0,2.0,,2.0,2348.0,2,2,2,2,2,2,5,2.0
1,21,10,7,1,3.0,2.0,1,1.0,1.0,2.0,,4.0,2345.0,2,2,2,2,2,2,1,2.0
1,62,10,7,1,3.0,2.0,1,1.0,1.0,1.0,,4.0,2340.0,2,2,2,2,2,2,1,2.0
2,37,6,6,1,2.0,2.0,1,2.0,1.0,2.0,2.0,,2340.0,2,2,2,2,2,2,5,2.0
2,50,6,7,1,3.0,2.0,1,3.0,1.0,2.0,2.0,2.0,2338.0,2,2,2,2,2,2,5,2.0
1,47,6,7,1,3.0,2.0,1,3.0,1.0,2.0,2.0,2.0,2338.0,2,2,2,2,2,2,5,2.0
2,31,6,7,1,3.0,2.0,1,2.0,2.0,2.0,2.0,2.0,2338.0,2,2,2,2,2,2,1,2.0
1,27,9,5,1,1.0,2.0,1,2.0,1.0,1.0,2.0,,2335.0,2,2,2,2,2,2,5,2.0
1,61,6,7,1,3.0,2.0,1,,5.0,2.0,,4.0,2335.0,2,2,2,2,2,2,1,2.0
1,38,11,7,1,3.0,2.0,1,1.0,2.0,2.0,,4.0,2334.0,2,2,2,2,2,2,1,2.0
1,28,11,7,1,3.0,2.0,1,2.0,5.0,2.0,1.0,4.0,2334.0,2,2,2,2,2,2,1,2.0
2,56,9,7,1,3.0,2.0,1,1.0,2.0,2.0,,4.0,2334.0,2,2,2,2,2,2,1,2.0
2,27,9,1,1,3.0,2.0,1,1.0,4.0,1.0,,4.0,2334.0,2,2,2,2,2,2,1,2.0
1,28,11,7,1,3.0,2.0,1,1.0,5.0,2.0,,4.0,2334.0,2,2,2,2,2,2,3,2.0
1,37,6,7,1,3.0,2.0,1,1.0,4.0,2.0,,4.0,2334.0,2,2,2,2,2,2,1,2.0
2,26,10,7,1,3.0,2.0,1,1.0,2.0,2.0,,4.0,2334.0,2,2,2,2,2,2,1,2.0
1,30,9,7,1,3.0,2.0,1,1.0,1.0,2.0,,4.0,2334.0,2,2,2,2,2,2,1,2.0
1,27,11,7,1,3.0,2.0,1,1.0,3.0,1.0,,4.0,2332.0,2,2,2,2,2,2,5,2.0
2,49,4,1,1,2.0,2.0,1,3.0,1.0,2.0,2.0,,2332.0,2,2,2,2,2,2,5,2.0
1,20,8,7,1,3.0,2.0,1,1.0,1.0,2.0,,2.0,2332.0,2,2,2,2,2,2,5,2.0
