ANIO,MES,CONGLOMERADO,MUESTRA,SELVIV,HOGAR,REGION,LLAVE_PANEL,ESTRATO,C201,C203,C204,C205,C206,C207,C208,NROINF,C301_DIA,C301_MES,C301_ANIO,C303,C304,C305,C306_1,C306_2,C306_3,C306_4,C306_5,C306_6,C306_7,C306_8,C306_9,C306_10,C306_10A,C306_11,C300n,C306A,C308_COD,C309_COD,C310,C311,C312,C313,C317,C317A,C318_1,C318_2,C318_3,C318_4,C318_5,C318_6,C318_7,C318_T,C328_T,whoraT,C330,C331,C333,C334,P209H,C335,C338,C339_1,C341_T,C342,C344,C345_1,C347_T,C348,C350,C352,C353,C354,C355,C356,C357_I,C358,C359,SEGURO1,C361_1,C362_1,C361_2,C362_2,C361_3,C362_3,C361_4,C362_4,C361_5,C362_5,C361_6,C362_6,C361_7,C362_7,C361_8,C362_8,C364_1,C365_1,C364_2,C365_2,C364_3,C365_3,C364_4,C365_4,C366,C366_1,C366_2,C375_1,C375_2,C375_3,C375_4,C375_5,C375_6,C376,C377,OCUP300,I339_1,D341_T,I342,D344,I345_1,I348,D347_T,D350,D351_T,INGTOT,INGTOTP,ingtrabw,RESIDENT,fa_mam25
2025,04,2655102,1,0048,1,1,20250426551021004813,1,3,3,1,2, ,2,24,3,27,11,2000,1, , , , , , , , , , , , , , ,3, ,3432,6419,3,5,1, ,1,20,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,3000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,6,1,3000, , , , , , , , ,3000,3000,3000,1,962.017379000393
2025,04,1778902,1,0036,1,1,20240417789021003612,1,2,2,1,2, ,2,41,1,26,7,1983,1, , , , , , , , , , , , , , ,2, ,5329,8610,3,2, , ,5,9998,0,8,8,8,8,0,0,32, ,48,2,48,2, ,2,2,4,3000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,10,5, ,2,2,2,2,2,2,10,7,1,3000, , , , , , , , ,3000,3000,3000,1,299.729201551984
2025,04,18414,1,0051,1,1,202501184141005112,1,2,3,1,2, ,1,50,2,11,2,1975,1, , , , , , , , , , , , , , ,2, ,4419,8411,3,2, , ,5,9998,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,3000, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,5,1,3000, , , , , , , , ,3000,3000,3000,1,353.515795110197
2025,04,18495,1,0197,1,1,202404184951019711,1,1,1,1,2, ,1,49,1,5,2,1976,1, , , , , , , , , , , , , , ,1, ,9411,5610,2, ,3,2,1,1,0,12,12,12,12,12,0,60, ,60,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , ,2400,600, , , , , ,3000,3000,3000,1,429.553744659334
2025,04,2383302,1,0054,1,1,20250423833021005411,1,1,1,1,2, ,2,57,1,24,9,1967,1, , , , , , , , , , , , , , ,1, ,9535,4782,2, ,2,2,1,1,6,6,6,6,6,6,6,42, ,42,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,1, , ,3000, , , , , , ,3000,3000,3000,1,804.477510068577
2025,04,23108,1,0048,1,1,202501231081004812,1,2,2,1,2, ,2,41,2,7,8,1983,1, , , , , , , , , , , , , , ,2, ,3221,8610,3,2, , ,5,9998,12,0,12,12,0,0,12,48, ,72,2,72,1,1,1,2,4,3000, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,3000, , , , , , , , ,3000,3000,3000,1,1114.39233566444
2025,04,21148,1,0037,1,1,202501211481003711,1,1,1,1,2, ,1,47,1,31,3,1978,1, , , , , , , , , , , , , , ,1, ,2142,7110,2, ,2,2,1,1,0,8,8,8,8,8,6,46, ,46,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , ,3000, , , , , , ,3000,3000,3000,1,952.14407162459
2025,04,25285,1,0128,1,1,202401252851012814,1,4,3,1,2, ,1,28,4,6,10,1996,1, , , , , , , , , , , , , , ,4, ,3431,7420,2, ,3,2,1,1,0,6,6,0,6,0,0,18, ,18,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,1,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,2,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , ,3000, , , , , , ,3000,3000,3000,1,1084.5973828193
2025,04,25563,1,0195,1,1,202504255631019512,1,2,2,1,2, ,2,40,1,4,3,1985,1, , , , , , , , , , , , , , ,2, ,2143,8412,3,2, , ,5,9998,0,9,9,9,9,9,0,45, ,45,1, ,2, ,2,2,4, , , , , , , , , , , , , , , ,2,3,1,1,2, ,1,1,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,3000, , , , , , , , ,3000,3000,3000,1,1117.81352070284
2025,04,46776,1,0087,1,1,202504467761008711,1,1,1,1,2, ,1,37,1,20,5,1987,1, , , , , , , , , , , , , , ,1, ,7352,1410,1, ,1, ,1,4,0,10,10,10,10,10,10,60, ,60,1, ,2, ,2,2, , , ,3000, , , , , , , , , , , , ,1,1,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,2,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , ,3000, , , , , , ,3000,3000,3000,1,466.953410905462
2025,04,4788202,1,0143,1,1,20250447882021014312,1,2,2,1,2, ,1,29,1,25,12,1995,1, , , , , , , , , , , , , , ,2, ,3123,4100,3,5,1, ,2,30,0,8,8,8,8,8,8,48, ,54,2,54,1,1,1,2,4,3000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,3000, , , , , , , , ,3000,3000,3000,1,934.092212241194
2025,04,28426,2,0061,1,1,202504284262006111,1,1,1,1,2, ,1,56,1,22,9,1968,1, , , , , , , , , , , , , , ,1, ,7127,4322,1, ,1, ,1,2,0,8,8,8,8,8,6,46, ,46,1, ,2, ,2,2, , , ,3000, , , , , , , , , , , , ,1,2,2, ,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , ,3000, , , , , , ,3000,3000,3000,1,1147.74208568504
2025,04,28426,2,0202,1,1,202504284262020211,1,1,1,1,2, ,1,42,1,22,9,1982,1, , , , , , , , , , , , , , ,1, ,2152,3314,2, ,2,2,1,1,0,8,8,8,8,8,8,48, ,48,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , ,3000, , , , , , ,3000,3000,3000,1,1396.98640138404
2025,04,29344,1,0089,1,1,202401293441008911,1,1,1,1,2, ,1,57,1,6,1,1968,1, , , , , , , , , , , , , , ,1, ,7128,4330,2, ,2,1,1,1,2,0,0,0,0,0,0,2, ,48,2,48,1,1,1,2, , , , , , , , , , , , , , , , ,1,1,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,2,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , ,3000, , , , , , ,3000,3000,3000,1,1058.3081285067
2025,04,29344,1,0090,1,1,202401293441009011,1,1,1,1,2, ,1,36,1,30,11,1988,1, , , , , , , , , , , , , , ,1, ,8331,4921,3,5,1, ,2,50,0,14,14,14,14,14,14,84, ,84,1, ,2, ,2,2,1,100, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,3000, , , , , , , , ,3000,3000,3000,1,1288.13091585434
2025,05,2523402,1,0074,1,1,20250525234021007411,1,1,1,1,2, ,2,46,1,12,11,1978,1, , , , , , , , , , , , , , ,1, ,5213,4781,2, ,2,2,1,1,10,10,10,10,10,10,10,70, ,70,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,3, ,2,2,2,2,2,2,10,7,1, , ,3000, , , , , , ,3000,3000,3000,1,759.49691630786
2025,05,47056,1,0051,1,1,202502470561005111,1,1,1,1,2, ,2,24,1,2,2,2001,1, , , , , , , , , , , , , , ,1, ,7322,3100,2, ,3,2,1,1,0,5,5,5,0,0,5,20, ,25,2,25,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,3000, , , , , , ,3000,3000,3000,1,1051.69500664574
2025,05,17930,1,0030,1,1,202502179301003012,1,2,3,1,2, ,1,41,2,29,4,1984,1, , , , , , , , , , , , , , ,2, ,1143,4659,3,5,1, ,1,5,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,3000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,5,1,3000, , , , , , , , ,3000,3000,3000,1,428.783622285441
2025,05,20564,1,0043,1,1,202408205641004311,1,1,1,1,2, ,1,62,1,5,11,1962,1, , , , , , , , , , , , , , ,1, ,5120,5610,2, ,2,2,1,1,0,8,8,8,8,8,8,48, ,48,1, ,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , ,3000, , , , , , ,3000,3000,3000,1,1151.39881145758
2025,05,21227,1,0054,1,1,202502212271005413,1,3,3,1,2, ,1,26,3,12,5,1999,1, , , , , , , , , , , , , , ,3, ,2161,7110,3,5,1, ,1,5,0,8,8,8,8,8,8,48, ,48,1, ,1,1,1,2,4,3000, , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,3000, , , , , , , , ,3000,3000,3000,1,955.401234599756
2025,05,23228,1,0112,1,1,202402232281011211,1,1,1,1,2, ,1,30,2,2,6,1994,1, , , , , , , , , , , , , , ,1, ,8332,4923,3,5,1, ,1,10,12,12,12,12,12,12,12,84, ,84,2,72,2, ,2,2,3,1500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,3000, , , , , , , , ,3000,3000,3000,1,1624.73916965301
2025,05,24401,1,0079,1,1,202502244011007913,1,1,1,1,2, ,2,35,1,29,11,1989,1, , , , , , , , , , , , , , ,1, ,3431,7420,2, ,2,2,1,1,0,4,4,3,4,4,12,31, ,31,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , ,3000, , , , , , ,3000,3000,3000,1,1436.66083251591
2025,05,24856,1,0070,1,1,202505248561007012,1,2,2,1,2, ,2,46,2,10,7,1978,1, , , , , , , , , , , , , , ,2, ,2330,8521,3,2, , ,5,9998,0,6,6,6,6,6,0,30, ,30,1, ,2, ,2,2,4,3000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,1,1,3000, , , , , , , , ,3000,3000,3000,1,734.104076320251
2025,05,2603801,1,0043,1,1,20250226038011004312,1,2,3,1,2, ,2,32,2,19,4,1993,1, , , , , , , , , , , , , , ,2, ,2511,6202,3,5,1, ,2,50,0,10,10,10,10,10,0,50, ,50,1, ,2, ,2,2,4,3000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,3000, , , , , , , , ,3000,3000,3000,1,874.719860449134
2025,05,49956,1,0021,1,1,202402499561002111,1,1,1,1,2, ,2,26,1,27,8,1998,1, , , , , , , , , , , , , , ,1, ,9111,9700,6, , , ,1,1,0,10,10,10,10,10,10,60, ,60,1, ,2, ,2,2,3,1200,20, , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,8,2, ,2,2,2,2,2,2,10,7,1,2400,600, , , , , , , ,3000,3000,3000,1,822.901133778695
2025,05,17424,2,0041,1,1,202505174242004111,1,1,1,1,2, ,1,58,1,24,4,1967,1, , , , , , , , , , , , , , ,1, ,9313,4100,3,5,2,1,3,70,0,12,12,12,12,12,12,72, ,72,1, ,2, ,2,2,3,1500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,3000, , , , , , , , ,3000,3000,3000,1,409.84227438058
2025,05,26804,1,0047,1,1,202402268041004712,1,2,2,1,2, ,2,48,2,30,9,1976,1, , , , , , , , , , , , , , ,2, ,4416,6512,3,5,1, ,4,200,0,9,9,9,9,9,0,45, ,45,1, ,2, ,2,2,4,2400, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,9,3, ,2,2,2,2,2,2,10,1,1,2400, , , , , , , ,600,2400,2400,3000,1,634.880269643533
2025,05,1803701,2,0173,1,1,20250518037012017311,1,1,1,1,2, ,1,45,1,5,1,1980,1, , , , , , , , , , , , , , ,1, ,3314,4721,1, ,3,2,1,5,14,14,14,14,14,14,14,98, ,98,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,3, ,2,2,2,2,2,2,1,1,1, , ,1500,1500, , , , , ,3000,3000,3000,1,731.634220919489
2025,05,2055201,1,0011,1,1,20250220552011001112,1,2,2,1,2, ,2,51,2,25,2,1974,1, , , , , , , , , , , , , , ,2, ,2330,8521,3,2, , ,5,9998,0,6,6,6,6,6,0,30, ,30,1, ,2, ,2,2,4,3000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1,3000, , , , , , , , ,3000,3000,3000,1,729.237021299235
2025,05,2055201,1,0011,1,1,20250220552011001114,1,3,3,1,2, ,1,28,3,9,4,1997,1, , , , , , , , , , , , , , ,3, ,4416,8412,3,2, , ,5,9998,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,3000, , , , , , , , , , , , , , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,12,1, ,2,2,2,2,2,2,10,7,1,3000, , , , , , , , ,3000,3000,3000,1,963.557887013631
2025,05,25636,1,0042,1,1,202502256361004212,1,2,2,1,2, ,2,43,2,5,4,1982,1, , , , , , , , , , , , , , ,2, ,5141,9602,1, ,2,2,1,2,0,10,10,10,10,10,10,60, ,60,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1, , ,3000, , , , , , ,3000,3000,3000,1,965.128659733761
2025,05,26422,1,0003,1,1,202408264221000311,1,1,1,1,2, ,2,51,1,28,1,1974,1, , , , , , , , , , , , , , ,1, ,2611,6910,2, ,1, ,1,1,12,12,0,12,12,12,12,72, ,72,1, ,2, ,2,2, , , ,3000, , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,1,1, , ,3000, , , , , , ,3000,3000,3000,1,783.79062911798
2025,05,26700,1,0198,1,1,202505267001019811,1,1,1,1,2, ,1,44,1,25,9,1980,1, , , , , , , , , , , , , , ,1, ,2421,7020,2, ,2,2,1,1,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , ,3000, , , , , , ,3000,3000,3000,1,1711.14595465178
2025,05,27207,1,0036,1,1,202502272071003617,1,7,3,1,2, ,2,26,7,28,12,1998,1, , , , , , , , , , , , , , ,7, ,2634,7830,3,4,1, ,5,2500,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,3000, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,3000, , , , , , , , ,3000,3000,3000,1,1404.05106567782
2025,05,27207,1,0038,1,1,202502272071003811,1,1,1,1,2, ,2,46,1,26,7,1978,1, , , , , , , , , , , , , , ,1, ,2251,8610,3,5,1, ,1,4,0,4,4,0,0,4,0,12, ,48,2,48,2, ,2,2,4,3000, , , , , , , , , , , , , , ,1,1,1,2,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,3000, , , , , , , , ,3000,3000,3000,1,1091.41413233108
2025,05,27361,1,0169,1,1,202505273611016911,1,1,1,1,2, ,1,24,1,24,4,2001,1, , , , , , , , , , , , , , ,1, ,2431,4772,3,5,1, ,1,10,0,8,8,8,8,8,0,40,4,44,1, ,2, ,2,2,4,2500, , , ,500, , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,2500, , , ,500, , , , ,3000,2500,3000,1,781.924257571986
2025,05,4724701,1,0006,1,1,20250247247011000616,1,6,4,1,2, ,1,41,6,12,10,1983,1, , , , , , , , , , , , , , ,6, ,8332,4923,3,5,1, ,1,3,12,12,0,0,12,12,12,60, ,60,1, ,2, ,2,2,4,2500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,1,1,2500, , , , , , , ,499,2500,2500,2999,1,672.196188378587
2025,05,47215,1,0055,1,1,202502472151005512,1,2,2,1,2, ,1,37,2,12,6,1987,1, , , , , , , , , , , , , , ,2, ,4321,2100,3,5,1, ,4,400,0,9,9,9,0,9,9,45, ,45,1, ,2, ,2,2,4,1800,120, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1800,520, , , , , , ,677,2320,2320,2997,1,1275.97317028505
2025,05,28181,1,0028,1,1,202505281811002812,1,2,2,1,2, ,1,43,2,25,3,1982,1, , , , , , , , , , , , , , ,2, ,8332,2395,3,5,1, ,2,30,0,8,8,9,9,8,8,50, ,50,1, ,2, ,2,2,2,690, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,8,1,2988, , , , , , , , ,2988,2988,2988,1,1730.72761805828
2025,05,23694,1,0085,1,1,202505236941008513,1,3,5,1,2, ,2,23,1,1,6,2001,1, , , , , , , , , , , , , , ,3, ,4419,4520,3,5,1, ,2,25,0,8,8,8,8,8,0,40, ,40,1, ,2, ,2,2,4,2500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,2500, , , , , , , ,483,2500,2500,2983,1,754.606761424652
2025,03,2028201,1,0027,1,1,20241220282011002715,1,4,4,1,2, ,1,31,3,29,7,1993,1, , , , , , , , , , , , , , ,4, ,320,8423,3,1, , ,5,9998,16,8,16,8,16,8,16,88, ,88,1, ,2, ,2,2,4,2800,30, , , , , , , , , , , , , ,1,4,2, ,2, ,2, ,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,9,3, ,2,2,2,2,2,2,10,7,1,2800,130, , , , , , ,50,2930,2930,2980,1,2007.54804070683
2025,03,17594,1,0033,1,1,202503175941003311, ,1,1,1,2, ,1,45,2,30,1,1980,1, , , , , , , , , , , , , , ,1, ,3221,8610,3,2, , ,5,9998,0,12,0,12,12,0,0,36, ,36,1, ,2, ,2,2,4,2700,45, , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,2700,195, , , , , , ,83,2895,2895,2978,1,368.019810175285
2025,03,25249,1,0299,1,1,202403252491029911,1,1,1,1,2, ,2,42,1,15,2,1983,1, , , , , , , , , , , , , , ,1, ,3221,8530,3,5,1, ,4,400,0,8,8,8,8,8,6,46, ,46,1, ,2, ,2,2,4,2500, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,2500, , , , , , , ,459,2500,2500,2959,1,1661.94547451144
2025,04,17902,1,0064,1,1,202404179021006411,1,1,1,1,2, ,2,76,3,24,4,1949,1, , , , , , , , , , , , , , ,1, ,5213,4782,2, ,3,2,1,1,8,8,8,8,6,6,8,52, ,56,2,56,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,3, ,2,2,2,2,2,2,10,9,1, , ,2955, , , , , , ,2955,2955,2955,1,367.128974283818
2025,03,2028201,1,0027,1,1,20231220282011002713,1,6,3,1,2, ,1,32,6,4,12,1992,1, , , , , , , , , , , , , , ,6, ,8322,4922,2, ,3,2,1,1,0,8,8,8,8,8,8,48, ,48,1, ,1,2,2,1, , , , , , , , , , , , , , , , ,1,1,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1, , ,2950, , , , , , ,2950,2950,2950,1,2007.54804070683
2025,05,2946101,1,0013,1,1,20240229461011001312,1,2,2,1,2, ,2,66,2,18,2,1959,1, , , , , , , , , , , , , , ,2, ,2359,8510,3,2, , ,5,9998,0,6,6,6,6,6,0,30, ,30,1, ,2, ,2,2,4,2900, , , , , , , , , , , , , , ,1,3,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,2900, , , , , , , ,50,2900,2900,2950,1,1010.01754086587
2025,05,21352,1,0058,1,1,202505213521005812,1,2,2,1,2, ,2,48,2,18,8,1976,1, , , , , , , , , , , , , , ,2, ,9111,9700,6, , , ,1,3,10,12,12,12,12,12,10,80,5,85,1, ,2, ,2,2,4,2000,25, , , , ,200, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,2000,750, , , ,200, , , ,2950,2750,2950,1,811.554172684693
2025,03,22456,1,0035,1,1,202403224561003512,1,2,3,1,2, ,1,27,2,12,9,1997,1, , , , , , , , , , , , , , ,2, ,2144,7110,3,5,1, ,4,200,0,8,8,8,8,8,0,40,4,44,1, ,2, ,2,2,4,2200, , , , , ,200, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,1,1,1,2200, , , , ,200, , ,549,2400,2200,2949,1,1049.52293360848
2025,04,2734002,1,0020,1,1,20250127340021002014,1,2,2,1,2, ,1,38,2,25,7,1986,1, , , , , , , , , , , , , , ,2, ,7113,4100,3,5,1, ,3,100,0,8,8,8,8,8,5,45, ,45,1, ,2, ,2,2,2,680, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,6,1,2944, , , , , , , , ,2944,2944,2944,1,1296.06732438606
2025,05,2318501,1,0039,1,1,20240523185011003911,1,1,1,1,2, ,1,30,1,30,9,1994,1, , , , , , , , , , , , , , ,1, ,7111,4100,3,5,1, ,1,6,8,8,8,8,8,8,0,48, ,48,1, ,2, ,2,2,2,680, , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,2944, , , , , , , , ,2944,2944,2944,1,1201.57559158592
2025,05,23049,1,0006,1,1,202405230491000611,1,1,1,1,2, ,1,68,1,7,8,1956,1, , , , , , , , , , , , , , ,1, ,7127,4322,2, ,3,2,1,1,0,0,8,0,0,0,8,16, ,40,2,40,1,1,1,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,2944, , , , , , ,2944,2944,2944,1,809.389231217775
2025,05,1910502,1,0084,1,1,20240219105021008411,1,1,1,1,2, ,1,41,1,5,7,1983,1, , , , , , , , , , , , , , ,1, ,7111,4100,3,5,1, ,4,120,0,8,8,8,8,8,5,45, ,45,1, ,2, ,2,2,2,680, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,5,3, ,2,2,2,2,2,2,10,7,1,2944, , , , , , , , ,2944,2944,2944,1,898.746666178392
2025,03,2640901,1,0008,1,1,20250326409011000814, ,4,3,1,2, ,2,26,1,28,1,1999,1, , , , , , , , , , , , , , ,4, ,4416,6419,3,5,1, ,5,9998,0,8,8,8,8,8,5,45, ,45,1, ,2, ,2,2,4,2700, , , , , , , , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,2700, , , , , , , ,242,2700,2700,2942,1,987.685428873512
2025,05,24613,1,0058,1,1,202505246131005811,1,1,1,1,2, ,2,39,1,5,8,1985,1, , , , , , , , , , , , , , ,1, ,8322,4922,2, ,3,2,1,1,8,12,12,12,0,12,12,68, ,68,1, ,2, ,2,2, , , , , , , , , , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1, , ,2940, , , , , , ,2940,2940,2940,1,1242.80802714331
